Summary,,,,,,,,,,,,,,,,,,,,,,,,
Bin Size,15 minutes,,,,,,,,,,,,,,,,,,,,,,,
Time Zone,America/Toronto,,,,,,,,,,,,,,,,,,,,,,,
Start Time,1/1/2020 0:00,,,,,,,,,,,,,,,,,,,,,,,
End Time,2/29/2020 23:59,,,,,,,,,,,,,,,,,,,,,,,
Location,Dorchester Road and Huron Church Road,,,,,,,,,,,,,,,,,,,,,,,
Latitude and Longitude,"42.28767533,-83.05818746",,,,,,,,,,,,,,,,,,,,,,,
Lights,,,,,,,,,,,,,,,,,,,,,,,,
Entry,North,,,,,,East,,,,,,South,,,,,,West,,,,,
Direction,Southbound,,,,,,Westbound,,,,,,Northbound,,,,,,Eastbound,,,,,
Start Time,Right,Thru,Left,U-Turn,Peds CW,Peds CCW,Right,Thru,Left,U-Turn,Peds CW,Peds CCW,Right,Thru,Left,U-Turn,Peds CW,Peds CCW,Right,Thru,Left,U-Turn,Peds CW,Peds CCW
1/1/2020 21:15,0,58,6,0,0,0,4,1,7,0,0,0,4,77,2,0,0,0,3,0,3,0,0,0
1/1/2020 21:30,8,55,5,0,0,0,3,3,9,0,0,0,5,82,1,0,0,0,5,0,1,0,0,0
1/1/2020 21:45,1,61,1,0,0,0,5,1,5,0,0,0,4,88,3,0,0,0,5,4,1,0,0,0
1/1/2020 22:00,8,63,2,0,0,0,2,1,7,0,0,0,5,62,1,0,0,0,6,1,0,0,0,0
1/1/2020 22:15,5,54,3,0,0,0,2,0,6,0,0,0,1,61,2,0,0,0,4,0,2,0,0,0
1/1/2020 22:30,2,67,1,0,0,0,4,4,1,0,0,0,2,62,2,0,0,0,5,1,0,0,0,0
1/1/2020 22:45,3,43,2,0,0,0,1,1,2,0,0,0,4,62,2,0,0,0,6,1,0,0,0,0
1/1/2020 23:00,5,45,2,0,0,0,4,0,2,0,0,0,1,47,0,0,0,0,11,2,0,0,0,0
1/1/2020 23:15,3,42,3,0,0,0,3,1,0,0,0,0,2,37,1,0,0,0,3,1,1,0,0,0
1/1/2020 23:30,1,35,1,0,0,0,0,0,3,0,0,0,1,38,1,0,0,0,1,1,1,0,0,0
1/1/2020 23:45,0,47,1,0,0,0,1,1,0,0,0,0,2,43,1,0,0,0,1,0,1,0,0,0
1/2/2020 0:00,0,43,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0
1/2/2020 0:15,1,32,0,0,0,0,1,1,0,0,0,0,1,32,1,0,0,0,2,0,1,0,0,0
1/2/2020 0:30,0,23,2,0,0,0,0,0,1,0,0,0,0,18,1,0,0,0,0,0,2,0,0,0
1/2/2020 0:45,0,36,1,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,1,0,0,0,0,0
1/2/2020 1:00,0,30,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1/2/2020 1:15,0,22,0,0,0,0,0,0,0,0,0,0,2,14,1,0,0,0,1,0,0,0,0,0
1/2/2020 1:30,0,17,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
1/2/2020 1:45,0,17,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
1/2/2020 2:00,0,11,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1/2/2020 2:15,0,16,1,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
1/2/2020 2:30,0,15,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,1,0,0,0,0,0
1/2/2020 2:45,0,13,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0
1/2/2020 3:00,0,10,1,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,1,0,0,0,0,0
1/2/2020 3:15,0,7,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0
1/2/2020 3:30,1,7,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
1/2/2020 3:45,0,7,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
1/2/2020 4:00,1,7,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
1/2/2020 4:15,0,13,0,0,0,0,0,0,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
1/2/2020 4:30,0,11,1,0,0,0,0,1,0,0,0,0,1,28,0,0,0,0,2,0,0,0,0,0
1/2/2020 4:45,0,17,1,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,1,1,0,0,0,0
1/2/2020 5:00,0,32,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0,0,3,0,0,0,0,0
1/2/2020 5:15,0,25,0,0,0,0,2,1,0,0,0,0,1,48,2,0,0,0,0,0,1,0,0,0
1/2/2020 5:30,1,40,0,0,0,0,1,0,0,0,0,0,3,62,1,0,0,0,2,0,1,0,0,0
1/2/2020 5:45,0,41,1,0,0,0,3,1,2,0,0,0,2,93,0,0,0,0,5,1,0,0,0,0
1/2/2020 6:00,1,40,0,0,0,0,1,2,1,0,0,0,3,116,0,0,0,0,2,1,0,0,0,0
